Max Age (Ma),Min Age (Ma),mindat ID,Locality containing Mineral,Tectonic Settings,Dated Locality ID,Dated Locality (Max Age),Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Decimal Degree,Mineral Name (plain),RRUFF Chemistry (plain),RRUFF Chemistry (concise),Chemistry Elements,Country of Type Locality,Structural Groupname,Fleischers Groupname
570,570,226501,"Jawhar Cu Deposit (Jawkhar), Khaki Jabar District (Khaki Jabbar District), Kabol Province (Kabul Province), Afghanistan",,226501,"Jawhar Cu Deposit (Jawkhar), Khaki Jabar District (Khaki Jabbar District), Kabol Province (Kabul Province), Afghanistan",34,18,57,69,18,10,"34.315833333333,69.302777777778",Cuprite,Cu<sup>1+</sup><sub>2</sub>O,Cu^1+^_2_O,Cu O,Germany,Â ,Â 
570,570,226501,"Jawhar Cu Deposit (Jawkhar), Khaki Jabar District (Khaki Jabbar District), Kabol Province (Kabul Province), Afghanistan",,226501,"Jawhar Cu Deposit (Jawkhar), Khaki Jabar District (Khaki Jabbar District), Kabol Province (Kabul Province), Afghanistan",34,18,57,69,18,10,"34.315833333333,69.302777777778",Ilmenite,Fe<sup>2+</sup>Ti<sup>4+</sup>O<sub>3</sub>,Fe^2+^Ti^4+^O_3_,Fe Ti O,Russia,Corundum,ilmenite
570,570,226501,"Jawhar Cu Deposit (Jawkhar), Khaki Jabar District (Khaki Jabbar District), Kabol Province (Kabul Province), Afghanistan",,226501,"Jawhar Cu Deposit (Jawkhar), Khaki Jabar District (Khaki Jabbar District), Kabol Province (Kabul Province), Afghanistan",34,18,57,69,18,10,"34.315833333333,69.302777777778",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
1000,541,30622,"Aynak Central Prospect, Mohammad Agha District (Muhammad Agha District), Lowgar Province (Lawgar Province; Lawghar Province; Logar Province; Loghar Province; Lowghar Province), Afghanistan",,30621,"Aynak Cu Deposit (Mes Aynak), Mohammad Agha District (Muhammad Agha District), Lowgar Province (Lawgar Province; Lawghar Province; Logar Province; Loghar Province; Lowghar Province), Afghanistan",34,15,58,69,18,2,"34.266111111111,69.300555555556",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
145,66,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",-12,-9,0,15,57,0,"-12.15,15.95",Anatase,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,France,Â ,Â 
145,66,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",-12,-9,0,15,57,0,"-12.15,15.95",Brookite,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,United Kingdom,Â ,Â 
145,66,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",-12,-9,0,15,57,0,"-12.15,15.95",Cerianite-(Ce),CeO<sub>2</sub>,CeO_2_,Ce O,Canada,Fluorite,uraninite
145,66,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",-12,-9,0,15,57,0,"-12.15,15.95",Goethite,Fe<sup>3+</sup>O(OH),Fe^3+^O(OH),Fe O H,Germany,Â ,diaspore
145,66,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",-12,-9,0,15,57,0,"-12.15,15.95",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
145,66,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",-12,-9,0,15,57,0,"-12.15,15.95",Hibonite,"(Ca,Ce)(Al,Ti<sup>4+</sup>,Ti<sup>3+</sup>,Mg)<sub>12</sub>O<sub>19</sub>","(Ca,Ce)(Al,Ti^4+^,Ti^3+^,Mg)_12_O_19_",Ca Ce Al Ti Mg O,Madagascar,Plumboferrite,plumboferrite
145,66,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",-12,-9,0,15,57,0,"-12.15,15.95",Hollandite,Ba(Mn<sup>4+</sup><sub>6</sub>Mn<sup>3+</sup><sub>2</sub>)O<sub>16</sub>,Ba(Mn^4+^_6_Mn^3+^_2_)O_16_,Ba Mn O,India,Coronadite,coronadite
145,66,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",-12,-9,0,15,57,0,"-12.15,15.95",Ilmenite,Fe<sup>2+</sup>Ti<sup>4+</sup>O<sub>3</sub>,Fe^2+^Ti^4+^O_3_,Fe Ti O,Russia,Corundum,ilmenite
145,66,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",-12,-9,0,15,57,0,"-12.15,15.95",Lepidocrocite,Fe<sup>3+</sup>O(OH),Fe^3+^O(OH),Fe O H,Czech Republic,Â ,Â 
145,66,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",,158061,"Bailundo, Bailundo City Council, Huambo Province, Angola",-12,-9,0,15,57,0,"-12.15,15.95",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
145,66,158065,"Mt Chibilundo, Longonjo City Council, Huambo Province, Angola",,158065,"Mt Chibilundo, Longonjo City Council, Huambo Province, Angola",-12,-51,0,15,15,0,"-12.85,15.25",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
145,66,72587,"Mt Tchivira, Lubango City Council, Huíla Province, Angola",,72587,"Mt Tchivira, Lubango City Council, Huíla Province, Angola",-14,-19,-15,13,52,46,"-14.320833333333,13.879444444444",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
2485,2485,36,Antarctica,,10483,"Pegmatite Outcrop, Enderby Land, Eastern Antarctica, Antarctica",-77,-29,-37,53,56,44,"-77.493611111111,53.945555555556",Brookite,Ti<sup>4+</sup>O<sub>2</sub>,Ti^4+^O_2_,Ti O,United Kingdom,Â ,Â 
2485,2485,36,Antarctica,,10483,"Pegmatite Outcrop, Enderby Land, Eastern Antarctica, Antarctica",-77,-29,-37,53,56,44,"-77.493611111111,53.945555555556",Brucite,Mg(OH)<sub>2</sub>,Mg(OH)_2_,Mg O H,USA,Brucite,brucite
2485,2485,36,Antarctica,,10483,"Pegmatite Outcrop, Enderby Land, Eastern Antarctica, Antarctica",-77,-29,-37,53,56,44,"-77.493611111111,53.945555555556",Cassiterite,SnO<sub>2</sub>,SnO_2_,Sn O,United Kingdom,Rutile,rutile
2485,2485,26154,"Napier Complex, Enderby Land, Eastern Antarctica, Antarctica",,10483,"Pegmatite Outcrop, Enderby Land, Eastern Antarctica, Antarctica",-67,-5,0,49,54,5,"-67.083333333333,49.901388888889",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
2485,2485,26154,"Napier Complex, Enderby Land, Eastern Antarctica, Antarctica",,10483,"Pegmatite Outcrop, Enderby Land, Eastern Antarctica, Antarctica",-67,-5,0,49,54,5,"-67.083333333333,49.901388888889",Hercynite,Fe<sup>2+</sup>Al<sub>2</sub>O<sub>4</sub>,Fe^2+^Al_2_O_4_,Fe Al O,Czech Republic,Spinel,spinel
2485,2485,10483,"Pegmatite Outcrop, Enderby Land, Eastern Antarctica, Antarctica",,10483,"Pegmatite Outcrop, Enderby Land, Eastern Antarctica, Antarctica",-67,-20,0,49,0,0,"-67.333333333333,49",Chrysoberyl,BeAl<sub>2</sub>O<sub>4</sub>,BeAl_2_O_4_,Be Al O,Brazil,Olivine,Â 
2485,2485,10483,"Pegmatite Outcrop, Enderby Land, Eastern Antarctica, Antarctica",,10483,"Pegmatite Outcrop, Enderby Land, Eastern Antarctica, Antarctica",-67,-20,0,49,0,0,"-67.333333333333,49",Magnesiotaaffeite-2N2S,Mg<sub>3</sub>BeAl<sub>8</sub>O<sub>16</sub>,Mg_3_BeAl_8_O_16_,Mg Be Al O,Sri Lanka,Taaffeite-Magnesiotaaffeite,taaffeite
6,5,28448,"Agua Rica Mine (Mi Vida Prospect), Andalgalá Department, Catamarca, Argentina",,28448,"Agua Rica Mine (Mi Vida Prospect), Andalgalá Department, Catamarca, Argentina",-27,-22,-15,-66,-16,-48,"-27.370833333333,-66.28",Corundum,Al<sub>2</sub>O<sub>3</sub>,Al_2_O_3_,Al O,India ?,Corundum,hematite
6,5,28448,"Agua Rica Mine (Mi Vida Prospect), Andalgalá Department, Catamarca, Argentina",,28448,"Agua Rica Mine (Mi Vida Prospect), Andalgalá Department, Catamarca, Argentina",-27,-22,-15,-66,-16,-48,"-27.370833333333,-66.28",Diaspore,AlO(OH),AlO(OH),Al O H,Russia,Â ,diaspore
6,5,28448,"Agua Rica Mine (Mi Vida Prospect), Andalgalá Department, Catamarca, Argentina",,28448,"Agua Rica Mine (Mi Vida Prospect), Andalgalá Department, Catamarca, Argentina",-27,-22,-15,-66,-16,-48,"-27.370833333333,-66.28",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
6,5,28448,"Agua Rica Mine (Mi Vida Prospect), Andalgalá Department, Catamarca, Argentina",,28448,"Agua Rica Mine (Mi Vida Prospect), Andalgalá Department, Catamarca, Argentina",-27,-22,-15,-66,-16,-48,"-27.370833333333,-66.28",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
9,7,42,"Capillitas Mine, Andalgalá Department, Catamarca, Argentina",,42,"Capillitas Mine, Andalgalá Department, Catamarca, Argentina",-27,-20,-28,-66,-23,0,"-27.341111111111,-66.383333333333",Diaspore,AlO(OH),AlO(OH),Al O H,Russia,Â ,diaspore
9,7,203938,"Bordon Lode, Andalgalá Department, Catamarca, Argentina",,42,"Capillitas Mine, Andalgalá Department, Catamarca, Argentina",0,0,0,0,0,0,"0,0",Cuprite,Cu<sup>1+</sup><sub>2</sub>O,Cu^1+^_2_O,Cu O,Germany,Â ,Â 
9,7,203938,"Bordon Lode, Andalgalá Department, Catamarca, Argentina",,42,"Capillitas Mine, Andalgalá Department, Catamarca, Argentina",0,0,0,0,0,0,"0,0",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
9,7,222467,"La Rosario Vein, Andalgalá Department, Catamarca, Argentina",,42,"Capillitas Mine, Andalgalá Department, Catamarca, Argentina",0,0,0,0,0,0,"0,0",Hubnerite,Mn<sup>2+</sup>W<sup>6+</sup>O<sub>4</sub>,Mn^2+^W^6+^O_4_,Mn W O,USA,Wolframite,wolframite
9,7,229582,"Nueva Esperanza Vein, Andalgalá Department, Catamarca, Argentina",,42,"Capillitas Mine, Andalgalá Department, Catamarca, Argentina",-27,-20,-29,-66,-23,0,"-27.341388888889,-66.383333333333",Hubnerite,Mn<sup>2+</sup>W<sup>6+</sup>O<sub>4</sub>,Mn^2+^W^6+^O_4_,Mn W O,USA,Wolframite,wolframite
23,5.3,205928,"Betito Cu-Pb-Zn Deposit, Antofagasta De La Sierra Department, Catamarca, Argentina",,205928,"Betito Cu-Pb-Zn Deposit, Antofagasta De La Sierra Department, Catamarca, Argentina",-26,-18,0,-67,-54,0,"-26.3,-67.9",Atacamite,Cu<sup>2+</sup><sub>2</sub>Cl(OH)<sub>3</sub>,Cu^2+^_2_Cl(OH)_3_,Cu Cl O H,Chile,Atacamite,atacamite
11,6,205923,"Bajo De Agua Tapada Cu Deposit, Belén Department, Catamarca, Argentina",,205923,"Bajo De Agua Tapada Cu Deposit, Belén Department, Catamarca, Argentina",-27,-16,0,-66,-39,0,"-27.266666666667,-66.65",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
8.16,6.84,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",-27,-19,-47,-66,-36,-32,"-27.329722222222,-66.608888888889",Goethite,Fe<sup>3+</sup>O(OH),Fe^3+^O(OH),Fe O H,Germany,Â ,diaspore
8.16,6.84,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",-27,-19,-47,-66,-36,-32,"-27.329722222222,-66.608888888889",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
8.16,6.84,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",-27,-19,-47,-66,-36,-32,"-27.329722222222,-66.608888888889",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
7,7,205926,"Bajo De San Lucas Cu Deposit, Belén Department, Catamarca, Argentina",,205926,"Bajo De San Lucas Cu Deposit, Belén Department, Catamarca, Argentina",-27,-24,0,-66,-33,0,"-27.4,-66.55",Delafossite,Cu<sup>1+</sup>Fe<sup>3+</sup>O<sub>2</sub>,Cu^1+^Fe^3+^O_2_,Cu Fe O,Russia,Â ,Â 
7,7,205926,"Bajo De San Lucas Cu Deposit, Belén Department, Catamarca, Argentina",,205926,"Bajo De San Lucas Cu Deposit, Belén Department, Catamarca, Argentina",-27,-24,0,-66,-33,0,"-27.4,-66.55",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
7,7,205926,"Bajo De San Lucas Cu Deposit, Belén Department, Catamarca, Argentina",,205926,"Bajo De San Lucas Cu Deposit, Belén Department, Catamarca, Argentina",-27,-24,0,-66,-33,0,"-27.4,-66.55",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
8,8,205927,"Bajo El Durazno Cu Deposit, Belén Department, Catamarca, Argentina",,205927,"Bajo El Durazno Cu Deposit, Belén Department, Catamarca, Argentina",-27,-17,0,-66,-34,0,"-27.283333333333,-66.566666666667",Delafossite,Cu<sup>1+</sup>Fe<sup>3+</sup>O<sub>2</sub>,Cu^1+^Fe^3+^O_2_,Cu Fe O,Russia,Â ,Â 
8,8,205927,"Bajo El Durazno Cu Deposit, Belén Department, Catamarca, Argentina",,205927,"Bajo El Durazno Cu Deposit, Belén Department, Catamarca, Argentina",-27,-17,0,-66,-34,0,"-27.283333333333,-66.566666666667",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
8,8,205927,"Bajo El Durazno Cu Deposit, Belén Department, Catamarca, Argentina",,205927,"Bajo El Durazno Cu Deposit, Belén Department, Catamarca, Argentina",-27,-17,0,-66,-34,0,"-27.283333333333,-66.566666666667",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
8,8,11134,"Farallón Negro Mine, Belén Department, Catamarca, Argentina",,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",-27,-16,-28,-66,-39,-40,"-27.274444444444,-66.661111111111",Chalcophanite,Zn<sup>2+</sup>Mn<sup>4+</sup><sub>3</sub>O<sub>7</sub>Â·3H<sub>2</sub>O,Zn^2+^Mn^4+^_3_O_7_Â·3H_2_O,Zn Mn O H,USA,Â ,chalcophanite
8,8,11134,"Farallón Negro Mine, Belén Department, Catamarca, Argentina",,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",-27,-16,-28,-66,-39,-40,"-27.274444444444,-66.661111111111",Cuprite,Cu<sup>1+</sup><sub>2</sub>O,Cu^1+^_2_O,Cu O,Germany,Â ,Â 
8,8,261036,"Esperanza South-East Vein, Belén Department, Catamarca, Argentina",,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",-27,-16,-28,-66,-39,-40,"-27.274444444444,-66.661111111111",Cryptomelane,K(Mn<sup>4+</sup><sub>7</sub>Mn<sup>3+</sup>)O<sub>16</sub>,K(Mn^4+^_7_Mn^3+^)O_16_,K Mn O,USA,Coronadite,coronadite
8,8,261036,"Esperanza South-East Vein, Belén Department, Catamarca, Argentina",,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",-27,-16,-28,-66,-39,-40,"-27.274444444444,-66.661111111111",Goethite,Fe<sup>3+</sup>O(OH),Fe^3+^O(OH),Fe O H,Germany,Â ,diaspore
8,8,261036,"Esperanza South-East Vein, Belén Department, Catamarca, Argentina",,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",-27,-16,-28,-66,-39,-40,"-27.274444444444,-66.661111111111",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
8,8,261036,"Esperanza South-East Vein, Belén Department, Catamarca, Argentina",,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",-27,-16,-28,-66,-39,-40,"-27.274444444444,-66.661111111111",Manganite,Mn<sup>3+</sup>O(OH),Mn^3+^O(OH),Mn O H,Germany,Â ,Â 
8,8,229837,"La Blende Deposit (Alto De La Blenda Deposit), Belén Department, Catamarca, Argentina",,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",0,0,0,0,0,0,"0,0",Goethite,Fe<sup>3+</sup>O(OH),Fe^3+^O(OH),Fe O H,Germany,Â ,diaspore
8,8,229837,"La Blende Deposit (Alto De La Blenda Deposit), Belén Department, Catamarca, Argentina",,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",0,0,0,0,0,0,"0,0",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
8,8,229838,"Las Pampitas Prospect, Belén Department, Catamarca, Argentina",,34975,"Bajo De La Alumbrera Mine, Belén Department, Catamarca, Argentina",0,0,0,0,0,0,"0,0",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Brackebuschite,Pb<sup>2+</sup><sub>2</sub>Mn<sup>3+</sup>(V<sup>5+</sup>O<sub>4</sub>)<sub>2</sub>(OH),Pb^2+^_2_Mn^3+^(V^5+^O_4_)_2_(OH),Pb Mn V O H,Argentina,Brackebuschite,brackebuschite
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Chalcophanite,Zn<sup>2+</sup>Mn<sup>4+</sup><sub>3</sub>O<sub>7</sub>Â·3H<sub>2</sub>O,Zn^2+^Mn^4+^_3_O_7_Â·3H_2_O,Zn Mn O H,USA,Â ,chalcophanite
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Descloizite,Pb<sup>2+</sup>Zn<sup>2+</sup>V<sup>5+</sup>O<sub>4</sub>(OH),Pb^2+^Zn^2+^V^5+^O_4_(OH),Pb Zn V O H,Argentina,Descloizite,adelite-descloizite-descloizite subgroup
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Groutite,Mn<sup>3+</sup>O(OH),Mn^3+^O(OH),Mn O H,USA,Â ,diaspore
390,382,23508,"El Guaico District, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-37,-65,-13,-22,"-30.976944444444,-65.222777777778",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
390,382,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",,23507,"Rara Fortuna Deposit, Minas Department, Córdoba, Argentina",-30,-58,-57,-65,-13,-52,"-30.9825,-65.231111111111",Goethite,Fe<sup>3+</sup>O(OH),Fe^3+^O(OH),Fe O H,Germany,Â ,diaspore
2.6,0,242604,"Río Tercero, Tercero Arriba Department, Córdoba, Argentina",,242604,"Río Tercero, Tercero Arriba Department, Córdoba, Argentina",-32,-9,-38,-64,-15,-23,"-32.160555555556,-64.256388888889",Ilmenite,Fe<sup>2+</sup>Ti<sup>4+</sup>O<sub>3</sub>,Fe^2+^Ti^4+^O_3_,Fe Ti O,Russia,Corundum,ilmenite
2.6,0,242604,"Río Tercero, Tercero Arriba Department, Córdoba, Argentina",,242604,"Río Tercero, Tercero Arriba Department, Córdoba, Argentina",-32,-9,-38,-64,-15,-23,"-32.160555555556,-64.256388888889",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
23,2.6,9382,"Tumiñico Mine, General Lamadrid Department, La Rioja, Argentina",,9382,"Tumiñico Mine, General Lamadrid Department, La Rioja, Argentina",-28,-49,-56,-68,-37,-59,"-28.832222222222,-68.633055555556",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
205,205,5816,"Los Llantenes District, Vinchina Department, La Rioja, Argentina",,5816,"Los Llantenes District, Vinchina Department, La Rioja, Argentina",-28,-38,-17,-68,-44,-17,"-28.638055555556,-68.738055555556",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
19,8.5,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",-32,-25,0,-69,-5,0,"-32.416666666667,-69.083333333333",Cuprite,Cu<sup>1+</sup><sub>2</sub>O,Cu^1+^_2_O,Cu O,Germany,Â ,Â 
19,8.5,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",-32,-25,0,-69,-5,0,"-32.416666666667,-69.083333333333",Delafossite,Cu<sup>1+</sup>Fe<sup>3+</sup>O<sub>2</sub>,Cu^1+^Fe^3+^O_2_,Cu Fe O,Russia,Â ,Â 
19,8.5,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",-32,-25,0,-69,-5,0,"-32.416666666667,-69.083333333333",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
19,8.5,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",-32,-25,0,-69,-5,0,"-32.416666666667,-69.083333333333",Ilmenite,Fe<sup>2+</sup>Ti<sup>4+</sup>O<sub>3</sub>,Fe^2+^Ti^4+^O_3_,Fe Ti O,Russia,Corundum,ilmenite
19,8.5,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",-32,-25,0,-69,-5,0,"-32.416666666667,-69.083333333333",Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,Fe^2+^Fe^3+^_2_O_4_,Fe O,unknown,Spinel,spinel
19,8.5,206322,"Paramillos Sur Deposit, Las Heras Department, Mendoza, Argentina",,206322,"Paramillos Sur Deposit, Las Heras Department, Mendoza, Argentina",-32,-29,0,-69,-6,0,"-32.483333333333,-69.1",Hematite,Fe<sup>3+</sup><sub>2</sub>O<sub>3</sub>,Fe^3+^_2_O_3_,Fe O,unknown,Corundum,hematite
19,8.5,206322,"Paramillos Sur Deposit, Las Heras Department, Mendoza, Argentina",,206322,"Paramillos Sur Deposit, Las Heras Department, Mendoza, Argentina",-32,-29,0,-69,-6,0,"-32.483333333333,-69.1",Ilmenite,Fe<sup>2+</sup>Ti<sup>4+</sup>O<sub>3</sub>,Fe^2+^Ti^4+^O_3_,Fe Ti O,Russia,Corundum,ilmenite
